2.0	0.0760843836103	26286.8354886	0.994764908132
4.0	0.076178697182	26664.0397508	0.988926215216
8.0	0.0799325655616	23547.4474293	0.920370439137
10.0	0.0801997129945	22217.5405796	0.893052585704
12.0	0.080159241248	22348.7025139	0.89267865057
14.0	0.0979812614359	21004.1389724	0.861998608353
16.0	0.0982807241314	20080.261285	0.836729496549
18.0	0.0982686220611	20746.8427444	0.835701174932
20.0	0.0982686220611	20746.8427444	0.835701174932
22.0	0.0970548596582	23031.7667541	0.829582883891
24.0	0.0971519215505	23623.5039468	0.81628637377
26.0	0.0972506362059	23203.4953675	0.805163361613
28.0	0.0974509499876	23135.2530026	0.770932716271
30.0	0.0974507934482	23256.9268932	0.770699006813
