2.0	2.60670564703	97349.5912572	0.994155003271
4.0	2.55966743587	99769.6645967	0.988246905189
8.0	2.40300006028	104889.572792	0.975417400853
10.0	2.27924547424	108155.195548	0.969468526423
12.0	2.15160547828	110928.081789	0.961717726615
14.0	2.21750181588	114014.993304	0.955648693885
16.0	2.07697516293	117278.753902	0.948521197714
18.0	1.67919360622	121221.043879	0.941365631546
20.0	1.53738814904	125115.999916	0.93375370337
22.0	1.77250914807	128737.069453	0.925663387594
24.0	1.2833660826	133191.506517	0.920014936983
26.0	1.54731846003	137367.31531	0.912156647801
28.0	1.31289202848	142918.927519	0.901770543123
30.0	1.02278936436	148615.749767	0.893275139866
