2.000000	0.097954	0.583033	0.012820	0.451333	0.019838	0.003322	0.038253	
4.000000	0.080319	0.599503	0.012181	0.451546	0.019461	0.003322	0.037994	
8.000000	0.074257	0.563680	0.011142	0.451327	0.015564	0.003322	0.035260	
10.000000	0.072634	0.564685	0.011001	0.448232	0.014323	0.003322	0.033627	
12.000000	0.073905	0.564801	0.010971	0.446326	0.014323	0.003322	0.033630	
14.000000	0.066606	0.592995	0.010846	0.431349	0.012992	0.003322	0.032549	
16.000000	0.063977	0.551338	0.010255	0.422104	0.012020	0.003322	0.033477	
18.000000	0.058446	0.561843	0.010255	0.409273	0.012019	0.003322	0.033418	
20.000000	0.058446	0.561843	0.010255	0.409273	0.012019	0.003322	0.033418	
22.000000	0.013376	0.564505	0.009563	0.405733	0.011847	0.003322	0.033231	
24.000000	0.006298	0.565098	0.009418	0.403586	0.011472	0.003322	0.033074	
26.000000	-0.007298	0.569663	0.009374	0.401468	0.011118	0.003322	0.032737	
28.000000	-0.017911	0.569034	0.009112	0.400593	0.010169	0.003322	0.031204	
30.000000	-0.016209	0.576440	0.009077	0.400023	0.010169	0.003322	0.031207	
