2.0	0.842067037488	109733.674827	0.993506166187
4.0	0.831495364084	116016.560019	0.988003285917
8.0	0.711856438738	139310.035267	0.976468453876
10.0	0.645467542241	153550.018923	0.965744488832
12.0	0.641937642004	162340.529174	0.957737861333
14.0	0.57180925333	167565.591785	0.951981792629
16.0	0.570603254384	175966.185419	0.942537838302
18.0	0.409298681762	190383.247919	0.93337345094
20.0	0.395703022148	213180.468706	0.922370964976
22.0	0.297992651222	213733.250726	0.897162305099
24.0	0.252849372343	230716.295079	0.889165410368
26.0	0.252823076205	235918.838481	0.880378251183
28.0	0.21167634852	245761.706258	0.867381123669
30.0	0.211638678012	256084.656212	0.854310560746
