2.0	0.462289407352	6.29653579695	10.0	0.45243902439	0.54756097561	0.826309438632	0.0354297053982	3.9525313679
4.0	0.449428149137	6.40757646227	10.2	0.451022222222	0.548977777778	0.821680954887	0.0331462327624	3.97279985961
8.0	0.433773159925	6.65715739009	10.2	0.451576994434	0.548423005566	0.823561293775	0.0328217963278	4.05982860987
10.0	0.421670029778	6.63614056584	10.2	0.448007590133	0.551992409867	0.811658643924	0.0249352708921	4.09793805387
12.0	0.416525992967	6.68832192027	10.6	0.447526673133	0.552473326867	0.810206494083	0.0335009261026	4.10609809599
14.0	0.400791908196	6.44154940967	10.4	0.450793650794	0.549206349206	0.820958112986	0.0302945159728	4.15570764236
16.0	0.394505073163	6.77406563444	10.6	0.449796747967	0.550203252033	0.81753147807	0.0403079377672	4.21310871282
18.0	0.385532510056	6.77419977324	11.0	0.446826222685	0.553173777315	0.807959211849	0.0320761235332	4.22979731508
20.0	0.369393526038	6.87501270978	11.2	0.448665955176	0.551334044824	0.814024032605	0.0237984473098	4.25015354918
22.0	0.363670246219	6.99894667931	10.8	0.452078774617	0.547921225383	0.825293961144	0.023542219112	4.36838349273
24.0	0.348548309447	6.74157295097	11.0	0.45191011236	0.54808988764	0.824676496209	0.0270637531949	4.29773332163
26.0	0.340636980823	7.06738305235	10.8	0.452133794694	0.547866205306	0.825279337757	0.0320595241107	4.35357257758
28.0	0.330281230651	6.9708002429	11.8	0.442417061611	0.557582938389	0.793783748914	0.0280025749552	4.39146559036
30.0	0.322587082348	7.28226867167	11.2	0.445365853659	0.554634146341	0.80348849954	0.0276478150792	4.45486824018
