2.0	0.850964655635	107510.892144	0.993069013261
4.0	0.824009345825	110402.807876	0.985797124919
8.0	0.789623904826	115559.050246	0.972699346627
10.0	0.73334617014	119336.370324	0.964013380952
12.0	0.714354824955	123000.882458	0.957626495412
14.0	0.695689139151	126404.772048	0.949012673507
16.0	0.669952973604	129589.948062	0.94330510492
18.0	0.641064516808	133202.9564	0.932855434168
20.0	0.57649651317	137809.05222	0.925006301668
22.0	0.587484599854	142382.901805	0.918703208902
24.0	0.56340536916	146128.083417	0.910917748722
26.0	0.55182749624	151847.94251	0.901566019202
28.0	0.480547271096	157124.988729	0.892120091033
30.0	0.492139873503	163156.11653	0.883015561717
