2.0	2.64134449592	96950.1916752	0.991552240884
4.0	2.62923720725	98633.9259429	0.983466341454
8.0	2.52834355464	102563.759174	0.968137653019
10.0	2.37123547141	104850.027933	0.960291602356
12.0	2.43308748872	106872.228237	0.952589064229
14.0	2.37461946548	109083.483649	0.943418147142
16.0	2.22673966864	111788.728206	0.935616278653
18.0	2.2277773957	114015.597637	0.927758831571
20.0	2.05713306318	116768.867292	0.91888708451
22.0	1.93448067563	120296.657255	0.911821099058
24.0	1.78541958207	122943.267776	0.902205178954
26.0	1.75250270971	126530.979672	0.892407664684
28.0	1.69610606941	129682.784333	0.884035320293
30.0	1.41477549999	133412.076869	0.874322951679
