2.000000	0.254152	0.403012	0.038297	0.553348	0.396446	0.008696	0.385646	
4.000000	0.235399	0.402541	0.037311	0.554451	0.393402	0.008696	0.382327	
8.000000	0.203906	0.406824	0.036315	0.549503	0.388067	0.008696	0.388744	
10.000000	0.210633	0.400890	0.034812	0.555725	0.384035	0.008696	0.391724	
12.000000	0.194406	0.404319	0.034838	0.549856	0.383135	0.008696	0.370777	
14.000000	0.188251	0.403302	0.033684	0.552376	0.377522	0.008696	0.365568	
16.000000	0.174217	0.400073	0.032527	0.556321	0.372456	0.008696	0.361417	
18.000000	0.154552	0.404172	0.032112	0.552815	0.370298	0.008696	0.354224	
20.000000	0.159318	0.392660	0.030367	0.562588	0.365237	0.008696	0.359334	
22.000000	0.120093	0.403894	0.030619	0.554258	0.363012	0.008696	0.370640	
24.000000	0.132811	0.395115	0.028922	0.561854	0.355865	0.008696	0.362366	
26.000000	0.130988	0.393972	0.027956	0.563778	0.354843	0.008696	0.311984	
28.000000	0.091127	0.403591	0.027965	0.551842	0.350053	0.008696	0.338312	
30.000000	0.083215	0.402620	0.027526	0.552631	0.347631	0.008696	0.309234	
