2.000000	0.114592	0.300983	0.004500	0.660753	0.335589	0.001000	0.121731	
4.000000	0.109855	0.300470	0.004402	0.661019	0.333513	0.001000	0.120214	
8.000000	0.091536	0.300218	0.004214	0.661231	0.328998	0.001000	0.115574	
10.000000	0.088404	0.300811	0.004129	0.660771	0.326928	0.001000	0.118753	
12.000000	0.082202	0.299208	0.004018	0.662170	0.324178	0.001000	0.114033	
14.000000	0.070152	0.300337	0.003939	0.661352	0.322109	0.001000	0.113677	
16.000000	0.061556	0.300193	0.003849	0.661105	0.319601	0.001000	0.117767	
18.000000	0.054858	0.300586	0.003762	0.660865	0.317137	0.001000	0.114761	
20.000000	0.044408	0.301634	0.003679	0.660167	0.314492	0.001000	0.118454	
22.000000	0.049569	0.298182	0.003549	0.663645	0.311710	0.001000	0.113814	
24.000000	0.028840	0.303307	0.003512	0.658844	0.309810	0.001000	0.114145	
26.000000	0.015208	0.305028	0.003442	0.656835	0.307133	0.001000	0.112343	
28.000000	0.021934	0.299959	0.003297	0.662094	0.303531	0.001000	0.109956	
30.000000	0.013413	0.297823	0.003182	0.663536	0.300619	0.001000	0.111743	
