2.000000	0.099946	0.299912	0.004494	0.661597	0.334600	0.001000	0.162018	
4.000000	0.080266	0.299234	0.004400	0.662142	0.331698	0.001000	0.185016	
8.000000	0.044151	0.300052	0.004241	0.661181	0.326252	0.001000	0.214059	
10.000000	0.025809	0.300069	0.004154	0.660981	0.323491	0.001000	0.227687	
12.000000	0.012924	0.299908	0.004064	0.660790	0.320789	0.001000	0.244860	
14.000000	0.001129	0.298210	0.003950	0.662902	0.317542	0.001000	0.250172	
16.000000	-0.013028	0.299299	0.003875	0.661474	0.314851	0.001000	0.253162	
18.000000	-0.035586	0.300931	0.003806	0.659770	0.312124	0.001000	0.262291	
20.000000	-0.036217	0.299383	0.003697	0.661539	0.309058	0.001000	0.268826	
22.000000	-0.058454	0.301867	0.003638	0.658651	0.306677	0.001000	0.285482	
24.000000	-0.063142	0.300359	0.003527	0.659973	0.303359	0.001000	0.281523	
26.000000	-0.072259	0.299517	0.003425	0.661250	0.300002	0.001000	0.290352	
28.000000	-0.087918	0.301481	0.003356	0.659274	0.297166	0.001000	0.292936	
30.000000	-0.096161	0.301412	0.003263	0.659120	0.293858	0.001000	0.302061	
