2.000000	0.115978	0.300485	0.004491	0.661232	0.335577	0.001000	0.120075	
4.000000	0.109958	0.299718	0.004391	0.661876	0.333358	0.001000	0.118109	
8.000000	0.091312	0.301296	0.004226	0.660373	0.329106	0.001000	0.116581	
10.000000	0.083255	0.301576	0.004138	0.660128	0.326921	0.001000	0.117938	
12.000000	0.081635	0.300426	0.004031	0.661339	0.324419	0.001000	0.115059	
14.000000	0.072151	0.300554	0.003940	0.661321	0.321943	0.001000	0.115211	
16.000000	0.069188	0.300573	0.003849	0.661059	0.319691	0.001000	0.118331	
18.000000	0.052764	0.301416	0.003766	0.660556	0.317254	0.001000	0.115244	
20.000000	0.049911	0.299183	0.003651	0.662338	0.314351	0.001000	0.115466	
22.000000	0.037601	0.300102	0.003569	0.661775	0.311787	0.001000	0.110350	
24.000000	0.036758	0.300128	0.003478	0.661787	0.309221	0.001000	0.110619	
26.000000	0.021979	0.301463	0.003402	0.660513	0.306326	0.001000	0.107858	
28.000000	0.023325	0.300452	0.003296	0.661908	0.303645	0.001000	0.119915	
30.000000	0.010904	0.299083	0.003190	0.662346	0.300656	0.001000	0.109904	
