2.000000	0.581047	0.101859	0.001534	0.858235	0.225829	0.001000	0.143862	
4.000000	0.579087	0.105023	0.001520	0.856000	0.224817	0.001000	0.143291	
8.000000	0.559131	0.112361	0.001480	0.852040	0.222339	0.001000	0.141280	
10.000000	0.548269	0.120855	0.001452	0.849580	0.132526	0.001000	0.136666	
12.000000	0.529749	0.124644	0.001435	0.847429	0.104290	0.001000	0.129654	
14.000000	0.529598	0.125405	0.001416	0.845727	0.104026	0.001000	0.129079	
16.000000	0.509231	0.129115	0.001406	0.842955	0.085662	0.001000	0.126593	
18.000000	0.509933	0.133351	0.001361	0.841213	0.072681	0.001000	0.123505	
20.000000	0.478340	0.144192	0.001334	0.839004	0.059251	0.001000	0.117613	
22.000000	0.457232	0.149575	0.001307	0.836461	0.034033	0.001000	0.114549	
24.000000	0.444436	0.155403	0.001288	0.833070	0.032760	0.001000	0.114946	
26.000000	0.440561	0.153471	0.001254	0.833585	0.030601	0.001000	0.109264	
28.000000	0.434369	0.161053	0.001228	0.831314	0.026320	0.001000	0.106530	
30.000000	0.417474	0.161977	0.001200	0.829576	0.023616	0.001000	0.065786	
