2.000000	0.560638	0.098846	0.001522	0.860939	0.291102	0.001000	0.164933	
4.000000	0.538325	0.099424	0.001508	0.860460	0.289383	0.001000	0.170451	
8.000000	0.500531	0.098518	0.001446	0.861844	0.284196	0.001000	0.190170	
10.000000	0.480430	0.098399	0.001418	0.862093	0.281558	0.001000	0.194205	
12.000000	0.454613	0.098294	0.001390	0.862357	0.278687	0.001000	0.188740	
14.000000	0.437760	0.098138	0.001361	0.862550	0.275973	0.001000	0.196415	
16.000000	0.417579	0.097794	0.001328	0.862983	0.273150	0.001000	0.186041	
18.000000	0.398977	0.097935	0.001303	0.863050	0.270554	0.001000	0.205688	
20.000000	0.368893	0.098465	0.001280	0.862704	0.267761	0.001000	0.209413	
22.000000	0.358560	0.098162	0.001247	0.862945	0.264869	0.001000	0.219571	
24.000000	0.337083	0.098265	0.001217	0.863187	0.261621	0.001000	0.224881	
26.000000	0.319483	0.096944	0.001172	0.864515	0.257795	0.001000	0.218813	
28.000000	0.299985	0.097779	0.001152	0.864287	0.245168	0.001000	0.222043	
30.000000	0.290465	0.096079	0.001102	0.865686	0.250951	0.001000	0.206890	
