2.000000	0.110714	0.549383	0.012856	0.467323	0.019343	0.003322	0.041217	
4.000000	0.103113	0.548049	0.012654	0.470202	0.018941	0.003322	0.041884	
8.000000	0.085024	0.541606	0.012142	0.480872	0.017186	0.003322	0.043753	
10.000000	0.071929	0.543413	0.011995	0.477948	0.016865	0.003322	0.049304	
12.000000	0.065113	0.537732	0.011637	0.485751	0.016540	0.003322	0.047323	
14.000000	0.064673	0.536412	0.011486	0.487521	0.015920	0.003322	0.048789	
16.000000	0.050826	0.530286	0.011145	0.493923	0.014705	0.003322	0.052820	
18.000000	0.033262	0.531174	0.010855	0.494352	0.014654	0.003322	0.052916	
20.000000	0.023350	0.527059	0.010542	0.498833	0.013375	0.003322	0.058230	
22.000000	0.014899	0.523315	0.010252	0.500308	0.012555	0.003322	0.063302	
24.000000	-0.002117	0.521733	0.010162	0.502045	0.011785	0.003322	0.065669	
26.000000	-0.005064	0.523502	0.009946	0.499947	0.011921	0.003322	0.059082	
28.000000	-0.019706	0.522044	0.009662	0.503928	0.011128	0.003322	0.068883	
30.000000	-0.020942	0.513217	0.009196	0.511692	0.010496	0.003322	0.065363	
