2.000000	0.250911	0.407037	0.038872	0.549435	0.397706	0.008696	0.391082	
4.000000	0.220715	0.414921	0.037646	0.543982	0.391103	0.008696	0.352114	
8.000000	0.208406	0.416326	0.037115	0.539568	0.389935	0.008696	0.354143	
10.000000	0.140725	0.427705	0.035951	0.530290	0.383798	0.008696	0.428431	
12.000000	0.140725	0.427705	0.035951	0.530290	0.383798	0.008696	0.428431	
14.000000	0.128225	0.430834	0.035774	0.526092	0.382257	0.008696	0.416987	
16.000000	0.113100	0.432229	0.035253	0.521840	0.379473	0.008696	0.387951	
18.000000	0.119663	0.424388	0.032892	0.533042	0.374533	0.008696	0.338544	
20.000000	0.067840	0.434938	0.031280	0.529586	0.367063	0.008696	0.212159	
22.000000	0.067840	0.434938	0.031280	0.529586	0.367063	0.008696	0.212159	
24.000000	0.060178	0.445641	0.030682	0.524041	0.363316	0.008696	0.190033	
26.000000	0.070656	0.439406	0.029340	0.528066	0.359262	0.008696	0.196526	
28.000000	0.071586	0.438901	0.028314	0.525289	0.353825	0.008696	0.203625	
30.000000	0.066219	0.440915	0.027217	0.526573	0.348884	0.008696	0.198306	
